Track_name;Artist_Name;genra;lyrics
Parachute;Chris Stapleton;country;Street lights along the highway Throwin' shadows in the dark And the memories keep on turnin' To the rhythm of a broken heart   You only need a roof when it's rainin' You only need a fire when it's cold You only need a drink when the whiskey Is the only thing that you have left to hold Sun comes up and goes back down And fallin' feels like flyin' 'til you hit the ground Say the word and I'll be there for you Baby, I will be your parachute Parachute   There's a song that I remember I never learned to play And a lifetime of forgotten words I never got to say   You only need a roof when it's rainin' You only need a fire when it�s cold You only need a drink when the whiskey Is the only thing that you have left to hold Sun comes up and goes back down And fallin' feels like flyin' 'til you hit the ground Say the word and I�ll be there for you Baby, I will be your parachute Parachute See Chris Stapleton LiveGet tickets as low as $125You might also like[Bridge] If you think you're goin' down Just know I will be around   You only need a roof when it's rainin' You only need a fire when it's cold You only need a drink when the whiskey Is the only thing that you have left to hold Sun comes up and goes back down And fallin' feels like flyin' 'til you hit the ground Say the word and I'll be there for you Baby, I will be your Baby, I will be your parachute Parachute2Embed;
Die From A Broken Heart;Maddie & Tae;country;Hey mama, how do you get a red wine stain Out of your favorite dress? Black mascara off a pillowcase? Cure a one-too-many headache? Mama, can I come and maybe stay a few days This weekend or next? And hey, how do you get a red wine stain Out of your favorite dress?  [Chorus: Both] How does he sleep at night? Mama, the nerve of this guy To leave me so easy Am I gonna be alright? I wanna kick myself for falling so hard Mama, can you die from a broken heart?  [Verse 2: Both, Maddie] Can you ask Daddy if he's got time To come and look at my front door? It got slammed last night And now it don't close right And just promise that you won't tell him everything And keep that pistol in the drawer Mama, please don't say I'm gonna laugh about this someday You didn't see the way he drove away See Maddie & Tae LiveGet tickets as low as $40You might also like[Chorus: Both] How does he sleep at night? Mama, the nerve of this guy To leave me so easy Am I gonna be alright? I wanna kick myself for falling so hard Mama, can you die from a broken heart? Oh, a broken heart  [Bridge: Maddie, Tae, Both] Can your knees give out from prayin' so hard? (Prayin' so hard) Can you go blind from crying in the dark? (In the dark) Was it ever really real If he don't feel like I feel?  [Chorus: Both, Maddie] How does he sleep at night? Mama, the nerve of this guy To leave me so easy Am I gonna be alright? How does he sleep at night? Mama, the nerve of this guy To leave me so easy Am I gonna be alright? I wanna kick myself for falling so hard Mama, can you die from a broken heart? A broken heart8Embed;
She Got the Best of Me;Luke Combs;country;Seventeen, you don't think that much about life You just live it Like kerosene dancing around a fire But you're in it  [Pre-Chorus] So you jump right in Ain't afraid to fall And you give it all   She got the best of me She broke my heart Now all that's left of me Is beating in this guitar Every night, a different town She follows me around So you get what's left of me Yeah, you get what's left of me 'Cause she got the best of me   I picked myself up off the floor And found something new worth living for And a old dusty hand-me-down six-string And a couple chords See Luke Combs LiveGet tickets as low as $110You might also like[Pre-Chorus] I'm getting over her A little more with every song So y'all sing along   She got the best of me She broke my heart Now all that's left of me Is beating in this guitar Every night, a different town She follows me around So you get what's left of me Yeah, you get what's left of me 'Cause she got the best of me   She got the best of me She broke my heart Now all that's left of me Is beating in this guitar Every night, a different town She follows me around So you get what's left of me Yeah, you get what's left of me 'Cause she got the best of me [Outro] She got the best of me She got the best of me She got the best of me9Embed;
You and Tequila (feat. Grace Potter);Kenny Chesney;country;Baby, here I am again Kicking dust in the canyon wind Waiting for that sun to go down Made it up Mulholland Drive Hellbent on getting high High above the lights of town   You and tequila make me crazy Run like poison in my blood One more night could kill me, baby One is one too many, one more is never enough   Thirty days and thirty nights Been putting up a real good fight There were times I thought you'd win It's so easy to forget The bitter taste the morning left Swore I wouldn't go back there again   You and tequila make me crazy Run like poison in my blood One more night could kill me, baby One is one too many, one more is never enough You might also like[Bridge] When it comes to you Oh, the damage I could do It's always your favorite sins That do you in   You and tequila make me crazy Run like poison in my blood One more night could kill me, baby One is one too many, one more is never enough  [Outro] Never enough You and tequila You and tequila make me crazy1Embed;
Before He Cheats;Carrie Underwood;country;Right now, he's probably slow dancing With a bleached-blonde tramp And she's probably getting frisky Right now, he's probably buying her some fruity little drink 'Cause she can't shoot a whiskey Right now, he's probably up behind her with a pool-stick Showing her how to shoot a combo And he don't know   I dug my key into the side Of his pretty little souped up four-wheel drive Carved my name into his leather seats I took a Louisville Slugger to both headlights Slashed a hole in all four tires Maybe next time, he'll think before he cheats   Right now, she's probably up singing some White-trash version of Shania karaoke Right now, she's probably saying, "I'm drunk" And he's a thinking that he's gonna get lucky Right now, he's probably dabbing on Three dollars worth of that bathroom Polo Oh, and he don't know See Carrie Underwood LiveGet tickets as low as $76You might also like Oh, that I dug my key into the side Of his pretty little souped up four-wheel drive Carved my name into his leather seats I took a Louisville Slugger to both headlights Slashed a hole in all four tires Maybe next time, he'll think before he cheats  [Bridge] I might've saved a little trouble for the next girl 'Cause the next time that he cheats Oh, you know it won't be on me No, not on me   'Cause I dug my key into the side Of his pretty little souped up four-wheel drive Carved my name into his leather seats I took a Louisville Slugger to both headlights Slashed a hole in all four tires Maybe next time, he'll think before he cheats  [Outro] Oh, maybe next time, he'll think before he cheats Oh, before he cheats Oh29Embed;
Suds in the Bucket;Sara Evans;country;She was in the backyard Say it was a little past nine When her prince pulled up A white pick-up truck Her folks shoulda seen it coming It was only just a matter of time Plenty old enough, and you can't stop love She stuck a note on the screen door "Sorry, but I got to go" And that was all she wrote Her mama's heart was broke And that was all she wrote Or so the story goes  [Chorus 1] Now her daddy's in the kitchen Starin' out the window Scratchin' and a-rackin' his brains How could eighteen years just up and walk away? Our little pony-tailed girl, grown up to be a woman Now she's gone in the blink of an eye She left the suds in the bucket And the clothes hangin' out on the line   Now, don't you wonder What the preacher's gonna preach about Sunday mornin'? Nothing quite like this Has happened here before Well, he must have been a looker A smooth talkin' son of a gun For such a grounded girl To just up and run 'Course you can't fence time And you can't stop love See Sara Evans LiveGet tickets as low as $38You might also like Now all the biddies in the beauty shop Gossip goin' non-stop Sippin' on pink lemonade How could eighteen years just up and walk away? Our little pony-tailed girl, grown up to be a woman Now she's gone in the blink of an eye She left the suds in the bucket And the clothes hangin' out on the line Yee-hoo!  [Instrumental Break]  [Bridge] She's got her pretty little bare feet Hangin' out the window And they're heading up to Vegas tonight   How could eighteen years just up and walk away? Our little pony-tailed girl, grown up to be a woman Now she's gone in the blink of an eye She left the suds in the bucket And the clothes hangin' out on the line She left the suds in the bucket And the clothes hangin' out on the line [Outro] She was in the backyard Say it was a little past nine When her prince pulled up A white pickup truck Plenty old enough And you can't stop love No, you can't fence time And you can't stop love (Ooh)Embed;
Night Shift;Jon Pardi;country;It's been a wreck me week Sixty plus from dawn to dusk In the red dirt heat Busting it up for a couple of bucks But it ain't no thing Just another day 'til I'm on my way To them cool, cool sheets and you and me   Working on the night shift, baby Dying for your touch like crazy Racking up the overtime hours Loving how we're working on the night shift, baby   Gonna rock it right No need to talk, I know what you want And what you like 'Cause I do too, yeah I love how you leave on the lights Not a thing between you and me And it feels so nice when you and I are   Working on the night shift, baby Dying for your touch like crazy Racking up the overtime hours Loving how we're working on the night shift, baby See Jon Pardi LiveGet tickets as low as $21You might also like[Bridge] Yeah, yeah It's been a wreck me week Oh, but who needs sleep?   When you're working on the night shift, baby Dying for your touch like crazy Racking up the overtime hours Loving how we're working on the night shift, baby Loving how we're working on the night shift Loving how we're working on the night shift Working on the night shift, baby2Embed;
Boondocks;Little Big Town;country;I feel no shame, I'm proud of where I came from I was born and raised in the boondocks One thing I know, no matter where I go I keep my heart and soul in the boondocks   And I can feel that Muddy water runnin' through my veins And I can hear that Lullaby of the midnight train And it sings to me and it sounds familiar   I feel no shame, I'm proud of where I came from I was born and raised in the boondocks One thing I know, no matter where I go I keep my heart and soul in the boondocks   I can taste that honeysuckle and it's still so sweet When it grows wild on the banks down at Old Camp Creek Yeah, and it calls to me like a warm wind blowin'   I feel no shame, I'm proud of where I came from I was born and raised in the boondocks One thing I know, no matter where I go I keep my heart and soul in the boondocks See Little Big Town LiveGet tickets as low as $36You might also like[Bridge 1] It's where I learned about livin' It's where I learned about love It's where I learned about workin' hard And havin' a little was just enough It's where I learned about Jesus And knowin' where I stand You can take it or leave it This is me, this is who I am  [Guitar Solo]  [Bridge 2] Give me a tin roof, a front porch and a gravel road And that's home to me, feels like home to me   I feel no shame, I'm proud of where I came from I was born and raised in the boondocks One thing I know, no matter where I go I keep my heart and soul in the boondocks I keep my heart and soul in the boondocks  [Outro] You get a line, I get a pole We'll go fishing in the crawfish hole Five card poker on Saturday night Church on Sunday morning You get a line, I get a pole (You get a line, I get a pole) We'll go fishing (We'll go fishing in the crawfish hole) Down in the boondocks (Five card poker on Saturday night) Church on Sunday morning You get a line, I get a pole (You get a line, I get a pole) We'll go fishing (We'll go fishing in the crawfish hole) Down in the boondocks (Five card poker on Saturday night) (Say a little prayer for me) Church on Sunday morning You get a line, I get a pole (You get a line, I get a pole) We'll go fishing (We'll go fishing in the crawfish hole) Down in the boondocks (Five card poker on Saturday night) (Say a little prayer for me) Church on Sunday morning You get a line, I get a pole (You get a line, I get a pole) We'll go fishing (We'll go fishing in the crawfish hole) Down in the boondocks (Five card poker on Saturday night) (Say a little prayer for me) Church on Sunday morning You get a line, I get a pole (You get a line, and I get a pole) We'll go fishing (We'll go fishing in the crawfish hole) Down in the boondocks (Five card poker on Saturday night) (Say a little prayer for me) Church on Sunday morning You get a line, I get a pole (You get a line, I get a pole) We'll go fishing (We'll go fishing in the crawfish hole) Down in the boondocks (Five card poker on Saturday night) (Say a little prayer for me) Church on Sunday morning3Embed;
Forever After All;Luke Combs;country;A cold beer's got twelve ounces A good truck's got maybe three hundred thousand You only get so much until it's gone Duracells in a Maglite A needle drop on a forty-five Are the kinda things that only last so long  [Pre-Chorus] When the new wears off, and they get to gettin' old Sooner or later, time's gonna take its toll   They say nothing lasts forever But they ain't seen us together Or the way the moonlight dances in your eyes Just a T-shirt in the kitchen With no make-up and a million Other things that I could look at my whole life A love like that makes a man have second thoughts Maybe some things last forever after all   The FM station on the outskirts Blue jeans after years of shift work All fadin' out like I always knew they would The strings on this guitar The first love lost on a young heart Those things are gonna break after the getting's good See Luke Combs LiveGet tickets as low as $110You might also like[Pre-Chorus] 'Cause the new wears off and they get to gettin' old Yeah, sooner or later, time's gonna take its toll   They say nothing lasts forever But they ain't seen us together Or the way the moonlight dances in your eyes Just a T-shirt in the kitchen With no make-up and a million Other things that I could look at my whole life A love like that makes a man have second thoughts Maybe some things last forever after all  [Guitar Solo]   They say nothing lasts forever But they ain't seen us together Or the way the moonlight dances in your eyes And I know there'll be that moment The good Lord calls one of us home and One won't have the other by their side But Heaven knows it, that won't last too long Maybe some things last forever after all [Outro] After all20Embed;
Austin;Blake Shelton;country;She left without leaving a number Said, she needed to clear her mind He figured she'd gone back to Austin 'Cause she talked about it all the time It was almost a year Before she called him up Three rings and an answering machine Is what she got   If you're calling 'bout the car, I sold it If this is Tuesday night I'm bowling If you've got something to sell You're wasting your time, I'm not buying If it's anybody else, wait for the tone You know what to do And P.S. if this is Austin I still love you   The telephone fell to the counter She heard but she couldn't believe What kind of man would hang on that long What kind of love that must be She waited three days And then she tried again She didn't know what she'd say But she heard three rings and then See Blake Shelton LiveGet tickets as low as $75You might also like If it's Friday night I'm at the ballgame And first thing Saturday, if it don't rain I'm headed out to the lake And I'll be gone, all weekend long But I'll call you back when I get home On Sunday afternoon And P.S. if this is Austin I still love you  [Bridge] Well, this time she left her number But not another word Then she waited by the phone on Sunday evening And this is what he heard   If you're calling 'bout my heart, it's still yours I should've listened to it a little more Then it wouldn't have taken me so long To know where I belong And by the way, boy This is no machine you're talking to Can't you tell, this is Austin And I still love you I still love you7Embed;
Springsteen;Eric Church;country;To this day when I hear that song I see you standin' there on that lawn Discount shades, store bought tan Flip flops and cut-off jeans Somewhere between that setting sun I'm on Fire and Born to Run You looked at me and I was done And we're, we're just getting started   I was singin' to you, you were singin' to me I was so alive, never been more free Fired up my daddy's lighter and we sang Oohh Stayed there 'til they forced us out And took the long way to your house I can still hear the sound of you sayin' "don't go"   When I think about you, I think about 17 I think about my old Jeep I think about the stars in the sky Funny how a melody sounds like a memory Like the soundtrack to a July Saturday night Springsteen See Eric Church LiveGet tickets as low as $177You might also like I bumped into you by happenstance You probably wouldn't even know who I am But if I whispered your name I bet there'd still be a spark Back when I was gasoline And this old tattoo had brand new ink And we didn't care what your mom would think About your name on my arm   Baby, is it spring or is it summer? The guitar sound or the beat of that drummer You hear sometimes late at night On your radio Even though you're a million miles away When you hear Born in the USA You relive those glory days So long ago   When you think about me, do you think about 17 Do you think about my old Jeep Think about the stars in the sky Funny how a melody sounds like a memory Like a soundtrack to a July Saturday night Springsteen Springsteen [Bridge] Woah-oh-oh-oh Woah-oh-oh-oh Woah-oh-oh-oh-oh-oh-oh Woah-oh-oh-oh Woah-oh-oh-oh Woah-oh-oh-oh-oh-oh-oh  [Refrain] Funny how a melody sounds like a memory Like a soundtrack to a July Saturday night Springsteen Springsteen Woah Springsteen  [Outro] Woah-oh-oh-oh Woah-oh-oh-oh Woah-oh-oh-oh-oh-oh-oh Woah-oh-oh-oh Woah-oh-oh-oh Woah-oh-oh-oh-oh-oh-oh Woah-oh-oh-oh Woah-oh-oh-oh Woah-oh-oh-oh-oh-oh-oh Woah-oh-oh-oh Woah-oh-oh-oh Woah-oh-oh-oh-oh-oh-oh14Embed;
Rumor;Lee Brice;country;Girl you know I've known you forever How many nights we hung out together Same little crowd, little bar, little town Round this old dance floor My boys are laughing and tap me on the shoulder Making a motion like "'Could y'all get any closer?" They wanna know what's up why I'm still holding ya Even when the song is over   There's a rumor going round about me and you Stirring up our little town the last week or two So tell me why we even trying to deny this feeling I feel it, don't you feel it too? There's a rumor going round, and round, and round What d'you say we make it true? We make it true Oh, we make it true   Well I can shut 'em down, tell them all they're crazy I can do whatever you want me to do, baby Or you could lay one on me right now We could really give them something to talk about See Lee Brice LiveGet tickets as low as $26You might also like There's a rumor going round about me and you Stirring up our little town the last week or two So tell me why we even trying to deny this feeling I feel it, don't you feel it too? There's a rumor going round, and round, and round What d'you say we make it true, baby?  [Bridge] Oh be honest girl now Do you want to do this or not? Should we keep them talking, girl Or should we just make them stop?   There's a rumor going round about me and you Stirring up our little town the last week or two So tell me why we even trying to deny this feeling I feel it, and you feel it too There's a rumor going round, and round, and round Whatd'you say we make it- Make it true? Whatd'you say we make it true? Come on over here Let's really give them something to talk about, baby There's a rumor going round2Embed;
American Honey;Lady A;country;She grew up on the side of the road Where the church bells ring and strong love grows She grew up good, she grew up slow Like American honey   Steady as a preacher, free as a weed Couldn't wait to get goin', but wasn't quite ready to leave So innocent, pure and sweet American honey   There's a wild, wild whisper blowin' in the wind Callin' out my name like a long lost friend Oh, I miss those days as the years go by Oh, nothin' sweeter than summertime And American honey   Get caught in the race of this crazy life Tryin' to be everything can make you lose your mind I just wanna go back in time To American honey, yeah   There's a wild, wild whisper blowin' in the wind Callin' out my name like a long lost friend Oh, I miss those days as the years go by Oh, nothin' sweeter than summertime And American honey You might also like[Bridge] Gone for so long now I gotta get back to her somehow To American honey Mm, yeah, yeah   Ooh, there's a wild, wild whisper blowin' in the wind Callin' out my name like a long lost friend Oh, I miss those days as the years go by Oh, nothin' sweeter than summertime And American honey  [Outro] And American honey MmEmbed;
It's A Great Day To Be Alive;Travis Tritt;country;I got rice cookin' in the microwave Got a three day beard I don't plan to shave And it's a goofy thing but I just gotta say, hey I'm doin' alright   Yeah I think I'll make me some homemade soup I'm feelin' pretty good and that's the truth It's neither drink nor drug induced, no I'm just doin' alright   And it's a great day to be alive I know the sun's still shining When I close my eyes There's some hard times in the neighborhood But why can't every day be just this good   It's been fifteen years since I left home And said good luck to every seed I'd sown Gave it my best and then I left it alone I hope they're doin' alright   Now I look in the mirror and what do I see A lone wolf there starin' back at me Long in the tooth but harmless as can be Lord I guess he's doing alright See Travis Tritt LiveGet tickets as low as $47You might also like And it's a great day to be alive I know the sun's still shining When I close my eyes There's some hard times in the neighborhood But why can't every day be just this good  [Bridge] Sometimes it's lonely, sometimes it's only me And the shadows that fill this room Sometimes I'm falling, desperately calling Howlin' at the moon ah-ooh  [Instrumental break]   Well I might go get me a new tattoo Or take my old Harley for a three day cruise Might even grow me a Fu-Manchu   And it's a great day to be alive I know the sun's still shining When I close my eyes There's some hard times in the neighborhood But why can't every day be just this good  And it's a great day to be alive I know the sun's still shining When I close my eyes There's some hard times in the neighborhood But why can't every day be just this goodEmbed;
My Church;Maren Morris;country;I�ve cussed on a Sunday I�ve cheated and I�ve lied I�ve fallen down from grace A few too many times But I find holy redemption When I put this car in drive Roll the windows down and turn up the dial   Can I get a hallelujah? Can I get an amen? Feels like the Holy Ghost running through ya When I play the highway FM I find my soul revival Singin' every single verse Yeah, I guess that�s my church   When Hank brings the sermon And Cash leads the choir It gets my cold, cold heart burnin' Hotter than a ring of fire When this wonderful world gets heavy And I need to find my escape I just keep the wheels rolling, radio scrolling Until my sins wash away See Maren Morris LiveGet tickets as low as $38You might also like Can I get a hallelujah? Can I get an amen? Feels like the Holy Ghost running through ya When I play the highway FM I find my soul revival Singin' every single verse Yeah, I guess that�s my church   Can I get a hallelujah? Can I get an amen? Feels like the Holy Ghost running through ya When I play the highway FM I find my soul revival Singin' every single verse Yeah, I guess that�s my church   Can I get a hallelujah? Can I get an amen? Feels like the Holy Ghost running through ya When I play the highway FM I find my soul revival Singin' every single verse Yeah, I guess that�s my church Yeah, I guess that�s my church Yeah, I guess that�s my church23Embed;
Head Over Boots;Jon Pardi;country;I wanna sweep you off your feet tonight I wanna love you and hold you tight Spin you around on some old dance floor Act like we never met before for fun   'Cause you're the one I want You're the one I need Baby, if I was a king Ah, you would be my queen You're the rock in my roll You're good for my soul, it's true I'm head over boots for you   The way you sparkle like a diamond ring Maybe one day we can make it a thing Test time and grow old together Rock in our chairs and talk about the weather, yeah So, bring it on in for that angel kiss Put that feel good on my lips, cause   'Cause you're the one I want You're the one I need Baby, if I was a king Ah, you would be my queen You're the rock in my roll You're good for my soul, it's true I'm head over boots for you See Jon Pardi LiveGet tickets as low as $21You might also like[Bridge] Yeah, I'm here to pick you up And I hope I don't let you down, no   'Cause you're the one I want You're the one I need Baby, if I was a king Ah, you would be my queen You're the rock in my roll You're good for my soul, it's true I'm head over boots for you   'Cause you're the one I want You're the one I need Baby, if I was a king Ah, you would be my queen You're the rock in my roll You're good for my soul, it's true I'm head over boots for you  [Outro] I wanna sweep you off your feet tonight I wanna love you and hold you tight Spin you around on some old dance floor5Embed;
Die A Happy Man;Thomas Rhett;country;Baby, last night was hands down One of the best nights, mm, that I've had, no doubt Between the bottle of wine and the look in your eyes and the Marvin Gaye Then we danced in the dark under September stars in the pourin' rain  [Pre-Chorus] And I know that I can't ever tell you enough That all I need in this life is your crazy love   If I never get to see the Northern Lights Or if I never get to see the Eiffel Tower at night Oh, if all I got is your hand in my hand Baby, I could die a happy man  [Post-Chorus] A happy man, baby, mm   Baby, that red dress brings me to my knees Oh, but that black dress makes it hard to breathe You're a saint, you're a goddess, the cutest, the hottest, a masterpiece It's too good to be true, nothin' better than you in my wildest dreams  [Pre-Chorus] And I know that I can't ever tell you enough That all I need in this life is your crazy love See Thomas Rhett LiveGet tickets as low as $63You might also like If I never get to see the Northern Lights Or if I never get to see the Eiffel Tower at night Oh, if all I got is your hand in my hand Baby, I could die a happy man, yeah, yeah  [Post-Chorus] Mm, mm-mm  [Bridge] I don't need no vacation, no fancy destination Baby, you're my great escape We could stay at home, listen to the radio And dance around the fireplace   Oh, if I never get to build my mansion in Georgia Or drive a sports car up the coast of California Oh, if all I got is your hand in my hand Baby, I could die a happy man Baby, I could die a happy man Oh, I could die a happy man  [Outro] You know I could, girl I could die, I could die a happy man Mm-mm16Embed;
Gunpowder & Lead;Miranda Lambert;country;County road 233, under my feet Nothing on this white rock but little ol� me I've got two miles 'till he makes bail And if I'm right, we're headed straight for hell   I'm going home, gonna load my shotgun Wait by the door and light a cigarette If he wants a fight, well, now he's got one And he ain't seen me crazy yet He slapped my face and he shook me like a rag doll Don't that sound like a real man? I'm gonna show him what little girls are made of Gunpowder and lead   Well, it's half past ten, another six-pack in And I can feel the rumble like a cold black wind He pulls in the drive, the gravel flies He don't know what's waitin' here this time   Hey, I'm going home, gonna load my shotgun Wait by the door and light a cigarette If he wants a fight, well, now he's got one And he ain't seen me crazy yet He slapped my face and he shook me like a rag doll Don't that sound like a real man? I'm gonna show him what little girls are made of Gunpowder and lead [Bridge] His fist is big, but my gun's bigger He'll find out when I pull the trigger   I'm going home, gonna load my shotgun Wait by the door and light a cigarette If he wants a fight, well, now he's got one And he ain't seen me crazy yet He slapped my face and he shook me like a rag doll Don't that sound like a real man? I'm gonna show him what little girls are made of Gunpowder and, gunpowder and lead Gunpowder and lead, yeah, yeah, heySee Miranda Lambert LiveGet tickets as low as $38You might also like9Embed;
Drink In My Hand;Eric Church;country;Early Monday morning to Friday at five Man, I work work work but I don't climb climb climb Boss man can shove that over time up his can All I wanna do is put a drink in my hand  [Chorus 1] To fill it up or throw it down I got a forty hour week worth of trouble to drown No need to complicate it, I'm a simple man All you got to do is put a drink in my hand   Yeah, the parking lot is muddy, can't get to the door I take my jacked up drop er down in 4x4 She'll down a long neck, warm up the band All you got to do is put a drink in my hand  [Chorus 2] To fill it up or throw it down I'm about to tear a new one in this old town Five, four, three, two, one, I'll be your rocket man All you got to do is put a drink in my hand   You make me want to go ooh ooh when you dance like that You got that little tattoo playing peaky boo on your back If you want to impress me, baby, here's my plan All you got to do is put a drink in my hand See Eric Church LiveGet tickets as low as $177You might also like[Chorus 3] To fill it up or throw it down When you drive me home take the long way around You be my Lois Lane I'll be your Superman All you got to do is put a drink in my hand   My head Monday morning as that alarm clock sings It goes bang bang bang while it ring ring rings Yeah I'm ready to roll if you wanna rock again All you got to do is put a drink in my hand  [Chorus 2] Yeah, I'm ready to roll If you want to rock again All you got to do is put a drink in my hand Damn right I'm ready to roll If you want to rock again All you got to do is put a drink in my hand Yeah I'm ready to roll If you want to rock again All you got to do is put a drink in my hand  [Chorus 4] To fill it up or throw it down I got a little hangover still hanging around Yeah that hair of a dog is saying hey there man All you got to do is put a drink in my hand [Outro] Yeah, that hair of a dog is howling hey there man All you got to do is put a drink in my hand Ooh yeah2Embed;
Good Directions;Billy Currington;country;I was sitting there, selling turnips on a flatbed truck Crunching on a pork rind when she pulled up She had to be thinking, "This is where rednecks come from" She had Hollywood written on her license plate She was lost and looking for the Interstate Needing directions, and I was the man for the job   I told her, "Way up yonder past the caution light There's a little country store with an old Coke sign You got to stop in and ask Miss Bell for some of her sweet tea Then a left will take you to the interstate But a right will bring you right back here to me"   I was sitting there, thinking about her pretty face Kicking myself for not catching her name I threw my hat, and thought, "You fool, it could have been love" I knew my old Ford couldn't run her down She probably didn't like me anyhow So I watched her disappear into a cloud of dust   I told her, "Way up yonder past the caution light There's a little country store with an old Coke sign You got to stop in and ask Miss Bell for some of her sweet tea Then a left will take you to the interstate But a right will bring you right back here to me" See Billy Currington LiveGet tickets as low as $35You might also like[Bridge] Is this Georgia heat playing tricks on me? Or am I really seeing what I think I see? The woman of my dreams coming back to me  [Instrumental Break]   She went way up yonder past the caution light Don't know why, but something felt right When she stopped in and asked Miss Bell For some of her sweet tea Mama gave her a big old glass And sent her right back here to me  [Outro] Thank God for good directions, and turnip greens6Embed;
As Good As I Once Was;Toby Keith;country;She said, "I've seen you in here before." I said, "I've been here a time or two." She said, "Hello, my name is Bobby Jo Meet my twin sister Betty Lou And we're both feeling kinda wild tonight You're the only cowboy in this place And if you're up for a rodeo I'll put a big Texas smile on your face" I said, "Girls,"   I ain't as good as I once was I got a few years on me now But there was a time back in my prime When I could really lay it down And if you need some love tonight Then I might have just enough I ain't as good as I once was But I'm as good once as I ever was   I still hang out with my best friend Dave I've known him since we were kids at school Last night he had a few shots Got in a tight spot hustling a game of pool With a couple of redneck boys One great big bad biker man I heard David yell across the room "Hey buddy, how 'bout a helping hand?" I said, "Dave," You might also like I ain't as good as I once was My, how the years have flown But there was a time back in my prime When I could really hold my own But if you wanna fight tonight Guess those boys don't look all that tough I ain't as good as I once was But I'm as good once as I ever was  [Bridge] I used to be hell on wheels Back when I was a younger man Now my body says, "You can't do this boy" But my pride says, "Oh, yes you can"   I ain't as good as I once was That's just the cold hard truth I still throw a few back, talk a little smack When I'm feeling bullet proof So don't double dog dare me now Cause I'd have to call your bluff I ain't as good as I once was But I'm as good once as I ever was May not be good as I once was But I'm as good once as I ever was2Embed;
Every Little Thing;Carly Pearce;country;The scent that you left on my pillow The sound of your heartbeat with mine The look in your eyes like a window The taste of your kiss soaked in wine   Every little thing I remember every little thing The high, the hurt, the shine, the sting Of every little thing   Guess you forgot what you told me Because you left my heart on the floor Baby, your ghost still haunts me But I don't wanna sleep with him no more   Every little thing I remember every little thing The high, the hurt, the shine, the sting Of every little thing I remember every little thing The high, the hurt, the shine, the sting Of every little thing See Carly Pearce LiveGet tickets as low as $40You might also like[Bridge] They say time is the only healer God, I hope that isn't right 'Cause right now I'd die to not remember   Every little thing I remember every little thing The high, the hurt, the shine, the sting Every little thing I remember every little thing I'm haunted by the memories Of every little thing The high, the hurt, the shine, the sting Of every little thing1Embed;
Heartache On The Dance Floor;Jon Pardi;country;Yeah, I was just hanging out Some little west coast town Found a bar out by the sand So I made my way in First thing that caught my eye Lke nothing I'd ever seen Sunburned auburn air The California dream Yeah, she was shaking them hips To some old motown song I couldn't say anything So I sang along   She was a heartache on the dance floor Yeah, she's moving through my mind I gotta know her name and I gotta see her again She's got me wondering, yeah I'm just wondering Where she at, where she at, where she at tonight? Where she at, where she at, where she at tonight?   So I just hung around This little west coast town I dropped by every night I stayed till closing time My little mystery That girl is killing me So I put on a song Just to sing along See Jon Pardi LiveGet tickets as low as $21You might also like She was a heartache on the dance floor Yeah, she's moving through my mind I gotta know her name and I gotta see her again She's got me wondering, yeah I'm just wondering Where she at, where she at, where she at tonight? Where she at, where she at, where she at tonight? She's got me mesmerized, she's all I'm thinking about All I think about, think about, think about  [Bridge] So I'm right here right now Humming this little song If I could say a thing I'd want you to know   You were a heartache on the dance floor Yeah, you're moving through my mind I gotta know your name and I gotta see you again And if you're listening, listening, listening Where you at, where you at, where you at tonight? Where you at, where you at, where you at tonight? Girl, I'm hanging around this little town Where you at, where you at, where you at tonight? Where you at, where you at, where you at tonight?5Embed;
